spec	Fold_0
nist_1951473	train
nist_1951496	train
nist_1951528	train
nist_1951547	train
nist_1951573	train
nist_1951594	train
nist_1951621	train
nist_1951628	train
nist_1951646	train
nist_1951678	train
nist_1951700	train
nist_1951737	train
nist_1951740	train
nist_1951760	train
nist_1951784	train
nist_1951826	train
nist_1951834	train
nist_1951866	train
nist_1951882	train
nist_1951887	train
nist_1951906	train
nist_1951923	train
nist_1951938	train
nist_1951976	train
nist_1951995	train
nist_1952021	train
nist_1952075	train
nist_1952092	train
nist_1952131	train
nist_1952153	train
nist_1952172	train
nist_1952204	train
nist_1952225	train
nist_1952245	train
nist_1952262	train
nist_1952295	val
nist_1952322	val
nist_1952328	train
nist_1952351	train
nist_1952370	train
nist_1952386	train
nist_1952393	train
nist_1952401	val
nist_1952441	val
nist_1952465	test
nist_1952476	train
nist_1952499	train
nist_1952543	train
nist_1952554	train
nist_1952574	train
nist_1952593	train
nist_1952606	train
nist_1952660	train
nist_1952679	train
nist_1952721	train
nist_1952793	train
nist_1952808	train
nist_1952814	train
nist_1952825	train
nist_1952829	val
nist_1952844	train
nist_1952872	train
nist_1952909	val
nist_1952922	val
nist_1952931	val
nist_1952970	train
nist_1952989	train
nist_1953006	train
nist_1953019	train
nist_1953026	train
nist_1953062	train
nist_1953073	train
nist_1953115	train
nist_1953136	train
nist_1953164	train
nist_1953191	train
nist_1953203	train
nist_1953208	train
nist_1953227	train
nist_1953260	train
nist_1953272	train
nist_1953294	train
nist_1953332	train
nist_1953361	train
nist_1953385	train
nist_1953427	train
nist_1953432	train
nist_1953463	test
nist_1953489	test
nist_1953509	test
nist_1953521	train
nist_1953558	train
nist_1953590	train
nist_1953614	train
nist_1953635	train
nist_1953682	train
nist_1953703	train
nist_1953722	train
nist_1953744	train
nist_1953786	train
nist_1953823	train
nist_1953846	train
nist_1953907	train
nist_1953927	train
nist_1953952	train
nist_1953965	train
nist_1953986	train
nist_1953990	train
nist_1954009	train
nist_1954021	train
nist_1954045	val
nist_1954054	val
nist_1954086	val
nist_1954100	val
nist_1954121	val
nist_1954167	train
nist_1954188	train
nist_1954192	train
nist_1954227	test
nist_1954247	test
nist_1954271	test
nist_1954300	train
nist_1954348	train
nist_1954375	train
nist_1954411	train
nist_1954449	train
nist_1954474	train
nist_1954500	train
nist_1954516	train
nist_1954533	train
nist_1954547	train
nist_1954565	test
nist_1954574	train
nist_1954581	train
nist_1954597	train
nist_1954609	train
nist_1954637	train
nist_1954666	train
nist_1954696	train
nist_1954723	train
nist_1954748	test
nist_1954763	test
nist_1954784	train
nist_1954806	train
nist_1954834	train
nist_1954846	train
nist_1954883	train
nist_1954925	train
nist_1954942	train
nist_1954961	test
nist_1954983	test
nist_1954999	train
nist_1955022	train
nist_1955049	train
nist_1955066	train
nist_1955093	train
nist_1955121	train
nist_1955159	train
nist_1955169	train
nist_1955193	train
nist_1955235	train
nist_1955250	train
nist_1955283	train
nist_1955286	train
nist_1955302	train
nist_1955313	train
nist_1955320	train
nist_1955343	val
nist_1955374	val
nist_1955388	test
nist_1955444	test
nist_1955460	test
nist_1955486	train
nist_1955502	train
nist_1955522	train
nist_1955560	train
nist_1955574	train
nist_1955631	train
nist_1955648	train
nist_1955655	train
nist_1955674	train
nist_1955688	train
nist_1955705	train
nist_1955728	train
nist_1955774	train
nist_1955824	train
nist_1955833	test
nist_1955849	train
nist_1955869	train
nist_1955910	train
nist_1955912	train
nist_1955933	test
nist_1955940	test
nist_1955951	test
nist_1955967	test
nist_1955970	test
nist_1956002	test
nist_1956041	train
nist_1956050	train
nist_1956063	train
nist_1956080	train
nist_1956105	train
nist_1956117	train
nist_1956125	train
nist_1956180	train
nist_1956195	train
nist_1956200	train
nist_1956216	train
nist_1956258	test
nist_1956290	test
nist_1956297	test
nist_1956313	train
nist_1956346	train
nist_1956369	train
nist_1956391	train
nist_1956426	train
nist_1956435	train
nist_1956455	train
nist_1956480	test
nist_1956498	test
nist_1956517	train
nist_1956526	train
nist_1956548	train
nist_1956568	train
nist_1956594	train
nist_1956605	train
nist_1956619	train
nist_1956646	train
nist_1956654	train
nist_1956676	train
nist_1956690	train
nist_1956698	val
nist_1956727	val
nist_1956740	val
nist_1956747	train
nist_1956770	train
nist_1956798	train
nist_1956809	train
nist_1956835	train
nist_1956872	train
nist_1956882	train
nist_1956903	train
nist_1956924	train
nist_1956933	train
nist_1956952	train
nist_1956978	train
nist_1956986	train
nist_1957017	train
nist_1957048	train
nist_1957058	val
nist_1957095	val
nist_1957099	train
nist_1957130	train
nist_1957141	train
nist_1957158	train
nist_1957176	train
nist_1957210	train
nist_1957227	train
nist_1957271	test
nist_1957316	train
nist_1957344	train
nist_1957359	test
nist_1957374	train
nist_1957396	train
nist_1957426	train
nist_1957456	train
nist_1957483	train
nist_1957491	train
nist_1957514	train
nist_1957532	train
nist_1957545	train
nist_1957580	train
nist_1957596	test
nist_1957614	test
nist_1957638	train
nist_1957675	val
nist_1957712	test
nist_1957725	test
nist_1957735	train
nist_1957754	train
nist_1957769	train
nist_1957809	train
nist_1957837	train
nist_1957842	train
nist_1957859	train
nist_1957875	train
nist_1957892	train
nist_1957907	train
nist_1957922	train
nist_1957946	train
nist_1957952	train
nist_1957956	train
nist_1957999	train
nist_1958023	train
nist_1958052	train
nist_1958060	val
nist_1958084	val
nist_1958104	val
nist_1958151	train
nist_1958180	train
nist_1958199	train
nist_1958240	train
nist_1958259	train
nist_1958307	train
nist_1958327	train
nist_1958351	train
nist_1958375	train
nist_1958453	train
nist_1958459	train
nist_1958515	train
nist_1958545	train
nist_1958555	train
nist_1958600	train
nist_1958655	train
nist_1958700	train
nist_1958727	train
nist_1958738	train
nist_1958809	train
nist_1958814	train
nist_1958853	train
nist_1958858	train
nist_1958879	train
nist_1958890	val
nist_1958909	val
nist_1958926	val
nist_1958943	val
nist_1958963	val
nist_1958981	train
nist_1959039	train
nist_1959046	train
nist_1959055	train
nist_1959089	test
nist_1959123	test
nist_1959141	train
nist_1959144	train
nist_1959182	train
nist_1959186	train
nist_1959201	train
nist_1959230	test
nist_1959251	test
nist_1959269	test
nist_1959283	train
nist_1959290	train
nist_1959297	train
nist_1959346	train
nist_1959363	train
nist_1959374	train
nist_1959390	train
nist_1959404	train
nist_1959420	train
nist_1959437	val
nist_1959458	val
nist_1959470	val
nist_1959490	train
nist_1959551	train
nist_1959559	train
nist_1959571	train
nist_1959577	train
nist_1959584	test
nist_1959591	test
nist_1959615	test
nist_1959654	test
nist_1959663	train
nist_1959721	train
nist_1959741	train
nist_1959788	train
nist_1959794	val
nist_1959801	train
nist_1959816	train
nist_1959854	train
nist_1959905	test
nist_1959925	train
nist_1959974	train
nist_1960001	train
nist_1960022	train
nist_1960044	test
nist_1960067	test
nist_1960082	test
nist_1960103	train
nist_1960128	train
nist_1960162	train
nist_1960207	test
nist_1960217	test
nist_1960234	train
nist_1960240	train
nist_1960270	train
nist_1960279	train
nist_1960300	train
nist_1960340	train
nist_1960357	train
nist_1960363	train
nist_1960398	train
nist_1960416	train
nist_1960442	train
nist_1960463	val
nist_1960476	val
nist_1960499	val
nist_1960529	train
nist_1960547	train
nist_1960584	train
nist_1960589	train
nist_1960607	train
nist_1960634	train
nist_1960656	train
nist_1960672	train
nist_1960692	val
nist_1960698	val
nist_1960715	test
nist_1960757	train
nist_1960810	train
nist_1960831	train
nist_1960848	train
nist_1960865	train
nist_1960898	train
nist_1960933	train
nist_1960955	train
nist_1961014	train
nist_1961038	train
nist_1961058	train
nist_1961083	test
nist_1961111	test
nist_1961116	train
nist_1961134	train
nist_1961160	train
nist_1961185	train
nist_1961205	train
nist_1961236	train
nist_1961249	train
nist_1961289	train
nist_1961310	val
nist_1961342	val
nist_1961361	train
nist_1961404	train
nist_1961409	train
nist_1961419	train
nist_1961469	train
nist_1961486	train
nist_1961518	train
nist_1961547	train
nist_1961596	train
nist_1961602	train
nist_1961631	train
nist_1961683	train
nist_1961684	train
nist_1961703	train
nist_1961738	train
nist_1961765	test
nist_1961797	test
nist_1961799	train
nist_1961820	train
nist_1961871	val
nist_1961897	train
nist_1961929	train
nist_1961960	train
nist_1961976	train
nist_1962000	train
nist_1962014	train
nist_1962045	train
nist_1962068	train
nist_1962100	train
nist_1962120	train
nist_1962151	train
nist_1962158	train
nist_1962179	train
nist_1962206	train
nist_1962217	train
nist_1962226	test
nist_1962234	test
nist_1962236	train
nist_1962250	train
nist_1962253	train
nist_1962292	train
nist_1962309	train
nist_1962337	train
nist_1962355	train
nist_1962374	train
nist_1962390	train
nist_1962407	train
nist_1962445	train
nist_1962477	train
nist_1962535	train
nist_1962547	train
nist_1962581	train
nist_1962587	test
nist_1962623	train
nist_1962647	train
nist_1962682	train
nist_1962698	train
nist_1962712	train
nist_1962730	train
nist_1962750	train
nist_1962776	train
nist_1962793	train
nist_1962823	train
nist_1962849	train
nist_1962874	train
nist_1962897	test
nist_1962926	test
nist_1962948	val
nist_1962971	train
nist_1962996	train
nist_1963010	train
nist_1963026	val
nist_1963038	val
nist_1963045	train
nist_1963072	train
nist_1963088	val
nist_1963116	train
nist_1963128	train
nist_1963152	train
nist_1963179	train
nist_1963200	train
nist_1963232	train
nist_1963250	test
nist_1963264	train
nist_1963272	train
nist_1963344	train
nist_1963364	train
nist_1963391	train
nist_1963421	train
nist_1963451	train
nist_1963506	train
nist_1963545	train
nist_1963562	train
nist_1963583	test
nist_1963614	val
nist_1963637	train
nist_1963661	train
nist_1963691	train
nist_1963713	train
nist_1963720	train
nist_1963744	train
nist_1963768	train
nist_1963801	train
nist_1963838	train
nist_1963903	train
nist_1963959	test
nist_1964049	test
nist_1964088	train
nist_1964132	train
nist_1964147	train
nist_1964166	val
nist_1964177	train
nist_1964196	train
nist_1964255	train
nist_1964283	train
nist_1964301	train
nist_1964319	train
nist_1964342	train
nist_1964361	train
nist_1964376	test
nist_1964393	train
nist_1964421	train
nist_1964435	train
nist_1964479	train
nist_1964500	train
nist_1964504	val
nist_1964532	val
nist_1964565	train
nist_1964587	train
nist_1964590	train
nist_1964624	train
nist_1964629	train
nist_1964634	train
nist_1964655	train
nist_1964664	train
nist_1964813	train
nist_1965239	train
nist_1965268	train
nist_1965302	train
nist_1965329	train
nist_1965342	train
nist_1965371	test
nist_1965399	test
nist_1965420	test
nist_1965466	train
nist_1965495	train
nist_1965509	train
nist_1965546	train
nist_1965565	train
nist_1965599	train
nist_1965617	train
nist_1965632	train
nist_1965644	train
nist_1965684	train
nist_1965720	train
nist_1965770	val
nist_1965821	train
nist_1965857	train
nist_1965874	train
nist_1965893	test
nist_1965915	test
nist_1965952	train
nist_1966005	val
nist_1966061	val
nist_1966067	train
nist_1966089	train
nist_1966100	train
nist_1966144	train
nist_1966167	train
nist_1966180	train
nist_1966206	train
nist_1966217	train
nist_1966255	train
nist_1966267	train
nist_1966300	train
nist_1966327	train
nist_1966357	train
nist_1966380	train
nist_1966442	train
nist_1966464	train
nist_1966491	train
nist_1966508	train
nist_1966533	test
nist_1966574	test
nist_1966590	test
nist_1966626	train
nist_1966646	train
nist_1966680	train
nist_1966696	train
nist_1966758	train
nist_1966773	test
nist_1966791	test
nist_1966804	train
nist_1966810	train
nist_1966820	train
nist_1966837	train
nist_1966844	train
nist_1966891	train
nist_1966928	train
nist_1966939	val
nist_1966976	val
nist_1967014	test
nist_1967037	test
nist_1967039	test
nist_1967063	train
nist_1967083	train
nist_1967109	val
nist_1967128	val
nist_1967150	test
nist_1967172	test
nist_1967199	train
nist_1967237	train
nist_1967239	train
nist_1967258	train
nist_1967273	train
nist_1967294	train
nist_1967312	train
nist_1967330	train
nist_1967337	train
nist_1967364	train
nist_1967377	train
nist_1967392	train
nist_1967403	train
nist_1967430	train
nist_1967448	train
nist_1967477	train
nist_1967495	train
nist_1967527	train
nist_1967565	train
nist_1967593	train
nist_1967633	train
nist_1967645	train
nist_1967685	train
nist_1967703	train
nist_1967738	train
nist_1967770	train
nist_1967807	train
nist_1967846	train
nist_1967879	train
nist_1967906	train
nist_1967921	train
nist_1967934	train
nist_1967965	train
nist_1967986	train
nist_1967995	train
nist_1968030	train
nist_1968047	train
nist_1968064	train
nist_1968070	train
nist_1968097	train
nist_1968106	train
nist_1968134	train
nist_1968162	train
nist_1968168	train
nist_1968196	train
nist_1968216	train
nist_1968236	val
nist_1968265	train
nist_1968288	train
nist_1968311	train
nist_1968336	train
nist_1968366	train
nist_1968377	train
nist_1968395	train
nist_1968416	train
nist_1968434	train
nist_1968447	train
nist_1968463	train
nist_1968481	train
nist_1968511	val
nist_1968529	val
nist_1968545	train
nist_1968583	test
nist_1968601	val
nist_1968647	train
nist_1968679	train
nist_1968697	train
nist_1968703	train
nist_1968718	train
nist_1968729	test
nist_1968789	test
nist_1968809	test
nist_1968839	train
nist_1968857	val
nist_1968890	val
nist_1968897	train
nist_1968909	train
nist_1968934	train
nist_1968941	train
nist_1968947	train
nist_1968967	train
nist_1969030	train
nist_1969039	train
nist_1969072	train
nist_1969089	train
nist_1969104	train
nist_1969137	train
nist_1969167	test
nist_1969246	test
nist_1969262	train
nist_1969283	train
nist_1969298	train
nist_1969321	train
nist_1969347	train
nist_1969388	train
nist_1969422	test
nist_1969450	train
nist_1969470	train
nist_1969496	train
nist_1969575	train
nist_1969596	val
nist_1969610	val
nist_1969623	train
nist_1969630	train
nist_1969637	train
nist_1969670	train
nist_1969686	train
nist_1969714	train
nist_1969730	train
nist_1969733	train
nist_1969742	train
nist_1969756	train
nist_1969773	train
nist_1969787	train
nist_1969808	train
nist_1969835	train
nist_1969855	train
nist_1969872	train
nist_1969889	train
nist_1969914	test
nist_1969946	test
nist_1969989	train
nist_1970004	train
nist_1970031	train
nist_1970060	train
nist_1970074	train
nist_1970088	train
nist_1970098	train
nist_1970121	train
nist_1970146	train
nist_1970165	train
nist_1970179	test
nist_1970201	test
nist_1970224	test
nist_1970249	train
nist_1970279	train
nist_1970283	train
nist_1970300	train
nist_1970319	train
nist_1970388	train
nist_1970394	train
nist_1970460	train
nist_1970477	train
nist_1970503	train
nist_1970512	train
nist_1970538	train
nist_1970583	train
nist_1970619	train
nist_1970646	train
nist_1970686	val
nist_1970705	val
nist_1970715	val
nist_1970724	val
nist_1970771	train
nist_1970775	train
nist_1970797	train
nist_1970816	train
nist_1970825	train
nist_1970890	train
nist_1970913	train
nist_1970934	train
nist_1970959	train
nist_1971002	test
nist_1971024	test
nist_1971045	test
nist_1971054	test
nist_1971081	test
nist_1971085	test
nist_1971132	test
nist_1971171	test
nist_1971186	test
nist_1971212	train
nist_1971237	train
nist_1971254	train
nist_1971269	train
nist_1971278	train
nist_1971300	train
nist_1971376	train
nist_1971380	train
nist_1971416	train
nist_1971426	train
nist_1971451	train
nist_1971468	train
nist_1971484	train
nist_1971500	train
nist_1971585	train
nist_1971619	test
nist_1971625	test
nist_1971686	test
nist_1971714	train
nist_1971737	train
nist_1971747	train
nist_1971760	train
nist_1971792	train
nist_1971801	train
nist_1971818	train
nist_1971839	train
nist_1971861	train
nist_1971877	train
nist_1971894	train
nist_1971906	train
nist_1971930	train
nist_1971957	train
nist_1971992	train
nist_1972022	train
nist_1972032	train
nist_1972052	train
nist_1972073	train
