spec	Fold_0
nist_3009014	test
nist_3009020	test
nist_3009063	train
nist_3009097	train
nist_3009109	train
nist_3009149	train
nist_3009168	train
nist_3009191	train
nist_3009229	train
nist_3009238	train
nist_3009259	train
nist_3009294	train
nist_3009333	train
nist_3009339	train
nist_3009375	val
nist_3009419	val
nist_3009426	val
nist_3009476	train
nist_3009498	train
nist_3009537	train
nist_3009545	train
nist_3009576	train
nist_3009598	train
nist_3009620	train
nist_3009627	train
nist_3009645	train
nist_3009660	train
nist_3009685	train
nist_3009693	train
nist_3009711	train
nist_3009732	train
nist_3009767	train
nist_3009780	train
nist_3009800	train
nist_3009821	train
nist_3009868	train
nist_3009875	train
nist_3009891	train
nist_3009912	train
nist_3009977	train
nist_3009996	test
nist_3010037	test
nist_3010040	test
nist_3010056	train
nist_3010078	train
nist_3010097	train
nist_3010112	train
nist_3010119	train
nist_3010152	train
nist_3010175	train
nist_3010182	train
nist_3010223	val
nist_3010278	val
nist_3010282	val
nist_3010330	train
nist_3010347	train
nist_3010362	test
nist_3010374	test
nist_3010387	test
nist_3010403	train
nist_3010439	train
nist_3010476	train
nist_3010503	train
nist_3010512	train
nist_3010544	train
nist_3010560	train
nist_3010604	train
nist_3010614	val
nist_3010637	train
nist_3010644	train
nist_3010655	train
nist_3010664	test
nist_3010683	test
nist_3010802	test
nist_3011061	train
nist_3011131	train
nist_3011146	train
nist_3011390	train
nist_3011573	train
nist_3011644	train
nist_3011655	train
nist_3011776	train
nist_3011825	train
nist_3011891	val
nist_3011935	val
nist_3011941	val
nist_3011958	train
nist_3011974	train
nist_3012024	train
nist_3012043	train
nist_3012058	train
nist_3012110	train
nist_3012116	train
nist_3012135	train
nist_3012153	train
nist_3012161	train
nist_3012172	train
nist_3012198	train
nist_3012287	train
nist_3012294	train
nist_3012311	train
nist_3012352	train
nist_3012369	train
nist_3012383	val
nist_3012416	val
nist_3012427	val
nist_3012466	train
nist_3012494	train
nist_3012502	train
nist_3012539	test
nist_3012556	test
nist_3012573	train
nist_3012588	train
nist_3012600	train
nist_3012619	train
nist_3012641	train
nist_3012649	train
nist_3012666	train
nist_3012688	train
nist_3012697	train
nist_3012750	train
nist_3012765	train
nist_3012779	train
nist_3012783	train
nist_3012817	train
nist_3012824	train
nist_3012864	train
nist_3012874	train
nist_3012927	train
nist_3012936	train
nist_3012948	val
nist_3012957	train
nist_3012967	train
nist_3013007	train
nist_3013016	test
nist_3013035	test
nist_3013066	train
nist_3013083	train
nist_3013097	train
nist_3013108	train
nist_3013132	train
nist_3013137	train
nist_3013168	train
nist_3013175	train
nist_3013187	train
nist_3013209	train
nist_3013228	train
nist_3013246	train
nist_3013254	train
nist_3013277	train
nist_3013297	train
nist_3013314	train
nist_3013317	train
nist_3013329	train
nist_3013338	train
nist_3013342	val
nist_3013346	val
nist_3013390	train
nist_3013409	train
nist_3013416	train
nist_3013448	train
nist_3013455	train
nist_3013487	train
nist_3013495	train
nist_3013517	train
nist_3013528	train
nist_3013546	train
nist_3013579	train
nist_3013583	train
nist_3013603	train
nist_3013609	train
nist_3013618	train
nist_3013645	train
nist_3013648	train
nist_3013658	train
nist_3013693	train
nist_3013718	train
nist_3013726	train
nist_3013755	train
nist_3013776	train
nist_3013795	train
nist_3013848	train
nist_3013859	train
nist_3013877	train
nist_3013898	train
nist_3013914	train
nist_3013954	train
nist_3013990	train
nist_3013996	train
nist_3014046	train
nist_3014067	train
nist_3014085	train
nist_3014102	train
nist_3014110	train
nist_3014124	test
nist_3014132	test
nist_3014154	train
nist_3014155	train
nist_3014161	train
nist_3014165	train
nist_3014197	train
nist_3014232	train
nist_3014239	train
nist_3014256	train
nist_3014263	val
nist_3014343	train
nist_3014373	train
nist_3014459	train
nist_3014465	train
nist_3014501	train
nist_3014507	train
nist_3014526	val
nist_3014533	train
nist_3014541	train
nist_3014552	train
nist_3014560	train
nist_3014611	train
nist_3014618	train
nist_3014637	train
nist_3014671	train
nist_3014688	train
nist_3014728	train
nist_3014732	train
nist_3014740	train
nist_3014794	train
nist_3014811	train
nist_3014830	train
nist_3014856	train
nist_3014861	train
nist_3014883	train
nist_3014918	train
nist_3014953	train
nist_3014962	train
nist_3014980	train
nist_3014993	train
nist_3015011	train
nist_3015028	train
nist_3015039	test
nist_3015050	train
nist_3015062	train
nist_3015080	train
nist_3015102	train
nist_3015124	train
nist_3015153	train
nist_3015177	train
nist_3015208	train
nist_3015214	train
nist_3015249	val
nist_3015271	val
nist_3015297	train
nist_3015314	train
nist_3015323	train
nist_3015342	train
nist_3015362	train
nist_3015381	train
nist_3015395	train
nist_3015407	train
nist_3015421	train
nist_3015488	train
nist_3015496	train
nist_3015517	train
nist_3015530	train
nist_3015538	train
nist_3015551	train
nist_3015654	train
nist_3015676	train
nist_3015685	train
nist_3015694	train
nist_3015707	train
nist_3015743	train
nist_3015762	train
nist_3015766	train
nist_3015797	train
nist_3015805	train
nist_3015844	train
nist_3015852	train
nist_3015856	train
nist_3015875	train
nist_3015879	train
nist_3015894	train
nist_3015906	train
nist_3015923	train
nist_3015940	train
nist_3015997	test
nist_3016000	val
nist_3016004	val
nist_3016012	test
nist_3016032	test
nist_3016049	test
nist_3016054	test
nist_3016062	test
nist_3016083	test
nist_3016092	test
nist_3016095	train
nist_3016115	train
nist_3016154	train
nist_3016156	train
nist_3016214	train
nist_3016260	train
nist_3016276	train
nist_3016280	train
nist_3016298	train
nist_3016350	train
nist_3016372	train
nist_3016393	train
nist_3016402	train
nist_3016424	train
nist_3016455	train
nist_3016479	train
nist_3016502	train
nist_3016510	train
nist_3016558	train
nist_3016595	train
nist_3016615	test
nist_3016631	test
nist_3016655	test
nist_3016674	test
nist_3016710	train
nist_3016739	train
nist_3016773	train
nist_3016787	train
nist_3016816	val
nist_3016862	train
nist_3016902	train
nist_3016910	train
nist_3016919	train
nist_3016935	train
nist_3016982	train
nist_3016989	train
nist_3017028	train
nist_3017038	train
nist_3017080	train
nist_3017113	train
nist_3017129	train
nist_3017178	train
nist_3017203	test
nist_3017221	test
nist_3017233	test
nist_3017249	test
nist_3017266	train
nist_3017285	train
nist_3017287	train
nist_3017321	train
nist_3017341	train
nist_3017372	train
nist_3017395	train
nist_3017451	train
nist_3017469	train
nist_3017489	train
nist_3017506	train
nist_3017525	train
nist_3017529	train
nist_3017538	train
nist_3017553	train
nist_3017558	val
nist_3017590	val
nist_3017599	train
nist_3017609	train
nist_3017614	train
nist_3017623	train
nist_3017636	train
nist_3017676	train
nist_3017690	train
nist_3017728	train
nist_3017743	train
nist_3017761	train
nist_3017768	test
nist_3017774	test
nist_3017779	test
nist_3017789	train
nist_3017811	train
nist_3017881	train
nist_3017897	train
nist_3017924	train
nist_3017945	train
nist_3017957	train
nist_3017965	train
nist_3017994	test
nist_3018001	train
nist_3018018	train
nist_3018036	test
nist_3018054	test
nist_3018085	test
nist_3018090	train
nist_3018111	train
nist_3018125	train
nist_3018132	train
nist_3018170	train
nist_3018228	train
nist_3018233	train
nist_3018241	train
nist_3018243	train
nist_3018372	train
nist_3018395	train
nist_3018428	train
nist_3018475	train
nist_3018498	train
nist_3018519	train
nist_3018555	train
nist_3018559	train
nist_3018597	val
nist_3018611	val
nist_3018629	val
nist_3018666	val
nist_3018686	train
nist_3018717	train
nist_3018754	train
nist_3018791	train
nist_3018804	train
nist_3018857	train
nist_3018874	train
nist_3018893	train
nist_3018899	train
nist_3018938	train
nist_3018947	train
nist_3018966	train
nist_3018977	train
nist_3018993	train
nist_3019018	train
nist_3019029	train
nist_3019061	train
nist_3019068	train
nist_3019090	val
nist_3019099	val
nist_3019125	train
nist_3019148	train
nist_3019190	train
nist_3019219	train
nist_3019234	train
nist_3019252	train
nist_3019257	train
nist_3019310	train
nist_3019326	test
nist_3019340	test
nist_3019360	test
nist_3019378	train
nist_3019408	train
nist_3019442	train
nist_3019448	train
nist_3019456	train
nist_3019471	train
nist_3019499	train
nist_3019504	val
nist_3019540	val
nist_3019548	val
nist_3019585	val
nist_3019623	val
nist_3019642	val
nist_3019657	train
nist_3019682	train
nist_3019689	train
nist_3019717	train
nist_3019727	val
nist_3019754	val
nist_3019760	val
nist_3019803	val
nist_3019813	val
nist_3019836	val
nist_3019878	train
nist_3019920	train
nist_3019936	train
nist_3019956	train
nist_3019981	train
nist_3020028	train
nist_3020045	train
nist_3020063	train
nist_3020094	test
nist_3020114	test
nist_3020145	test
nist_3020162	test
nist_3020173	train
nist_3020190	train
nist_3020203	test
nist_3020223	test
nist_3020242	test
nist_3020259	test
nist_3020285	train
nist_3020306	train
nist_3020335	train
nist_3020350	train
nist_3020401	train
nist_3020424	train
nist_3020450	train
nist_3020488	train
nist_3020501	train
nist_3020535	train
nist_3020557	train
nist_3020587	train
nist_3020594	train
nist_3020614	train
nist_3020653	train
nist_3020663	train
nist_3020666	train
nist_3020674	train
nist_3020686	val
nist_3020703	val
nist_3020713	val
nist_3020728	val
nist_3020750	test
nist_3020798	train
nist_3020817	train
nist_3020836	train
nist_3020847	train
nist_3020879	train
nist_3020901	train
nist_3020925	train
nist_3020927	train
nist_3020949	train
nist_3020983	train
nist_3021009	train
nist_3021014	train
nist_3021033	train
nist_3021035	train
nist_3021047	train
nist_3021055	train
nist_3021072	train
nist_3021084	train
nist_3021098	train
nist_3021109	train
nist_3021138	train
nist_3021147	train
nist_3021174	train
nist_3021204	train
nist_3021213	train
nist_3021241	train
nist_3021265	train
nist_3021273	train
nist_3021299	train
nist_3021323	train
nist_3021330	train
nist_3021334	train
nist_3021353	train
nist_3021359	train
nist_3021368	train
nist_3021389	train
nist_3021406	train
nist_3021420	train
nist_3021441	train
nist_3021455	train
nist_3021461	train
nist_3021477	train
nist_3021490	train
nist_3021526	train
nist_3021543	train
nist_3021556	train
nist_3021565	train
nist_3021582	train
nist_3021594	val
nist_3021617	val
nist_3021665	val
nist_3021672	val
nist_3021694	val
nist_3021727	train
nist_3021745	train
nist_3021760	train
nist_3021780	train
nist_3021797	train
nist_3021815	train
nist_3021829	train
nist_3021840	train
nist_3021842	train
nist_3021847	train
nist_3021856	train
nist_3021906	train
nist_3021913	train
nist_3021920	train
nist_3021936	train
nist_3021957	test
nist_3021977	test
nist_3022008	train
nist_3022026	train
nist_3022044	train
nist_3022049	train
nist_3022066	train
nist_3022079	test
nist_3022100	test
nist_3022113	test
nist_3022120	test
nist_3022142	test
nist_3022157	train
nist_3022165	train
nist_3022179	train
nist_3022200	train
nist_3022208	train
nist_3022233	train
nist_3022242	train
nist_3022247	train
nist_3022264	train
nist_3022302	train
nist_3022309	train
nist_3022347	train
nist_3022383	train
nist_3022418	test
nist_3022442	test
nist_3022464	test
nist_3022487	test
nist_3022546	train
nist_3022552	train
nist_3022590	train
nist_3022601	train
nist_3022622	train
nist_3022641	train
nist_3022659	train
nist_3022721	train
nist_3022746	train
nist_3022750	train
nist_3022794	train
nist_3022868	train
nist_3022883	train
nist_3022888	train
nist_3022905	train
nist_3022968	train
nist_3022990	train
nist_3023031	train
nist_3023051	train
nist_3023072	train
nist_3023118	train
nist_3023153	train
nist_3023174	train
nist_3023179	train
nist_3023227	train
nist_3023250	train
nist_3023325	train
nist_3023338	train
nist_3023353	train
nist_3023370	test
nist_3023396	test
nist_3023429	train
nist_3023445	train
nist_3023466	train
nist_3023501	train
nist_3023532	train
nist_3023550	train
nist_3023573	train
nist_3023591	train
nist_3023639	train
nist_3023645	train
nist_3023675	train
nist_3023688	train
nist_3023692	train
nist_3023707	train
nist_3023742	train
nist_3023805	train
nist_3023812	train
nist_3023833	train
nist_3023866	train
nist_3023879	train
nist_3023889	train
nist_3023911	train
nist_3023924	train
nist_3023933	train
nist_3023997	train
nist_3024035	test
nist_3024096	test
nist_3024111	test
nist_3024146	train
nist_3024151	train
nist_3024158	train
nist_3024171	test
nist_3024192	test
nist_3024212	test
nist_3024226	test
nist_3024243	val
nist_3024248	val
nist_3024270	val
nist_3024276	train
nist_3024310	train
nist_3024314	train
nist_3024359	train
nist_3024367	train
nist_3024399	train
nist_3024418	test
nist_3024432	test
nist_3024446	test
nist_3024499	train
nist_3024536	train
nist_3024549	train
nist_3024608	train
nist_3024614	test
nist_3024636	test
nist_3024638	train
nist_3024698	train
nist_3024705	train
nist_3024745	train
nist_3024758	train
nist_3024760	train
nist_3024769	train
nist_3024789	train
nist_3024804	train
nist_3024877	train
nist_3024912	train
nist_3024926	train
nist_3024944	train
nist_3024957	train
nist_3025005	train
nist_3025010	train
nist_3025043	train
nist_3025057	train
nist_3025098	train
nist_3025101	train
nist_3025112	train
nist_3025129	train
nist_3025150	train
nist_3025190	train
nist_3025210	train
nist_3025227	train
nist_3025247	train
nist_3025270	train
nist_3025290	train
nist_3025306	train
nist_3025311	train
nist_3025318	train
nist_3025339	val
nist_3025360	val
nist_3025387	val
nist_3025399	test
nist_3025411	test
nist_3025448	train
nist_3025489	train
nist_3025501	train
nist_3025520	train
nist_3025536	train
nist_3025570	train
nist_3025586	train
nist_3025672	train
nist_3025696	train
nist_3025719	train
nist_3025732	train
nist_3025770	train
nist_3025804	train
nist_3025819	train
nist_3025859	train
nist_3025878	train
nist_3025897	train
nist_3025930	train
nist_3025948	train
nist_3025968	train
nist_3025987	train
nist_3026006	train
nist_3026012	train
nist_3026033	train
nist_3026049	train
nist_3026070	train
nist_3026094	train
nist_3026118	train
nist_3026139	train
nist_3026170	train
nist_3026191	train
nist_3026244	train
nist_3026252	train
nist_3026274	train
nist_3026309	train
nist_3026320	train
nist_3026396	train
nist_3026428	test
nist_3026436	train
nist_3026474	train
nist_3026500	train
nist_3026514	train
nist_3026540	train
nist_3026580	train
nist_3026629	train
nist_3026668	train
nist_3026709	train
nist_3026732	train
nist_3026774	train
nist_3026806	train
nist_3026838	train
nist_3026869	train
nist_3026879	val
nist_3026919	train
nist_3026947	train
nist_3027011	train
nist_3027058	train
nist_3027082	train
nist_3027101	train
nist_3027135	train
nist_3027155	train
nist_3027180	train
nist_3027198	train
nist_3027215	train
nist_3027235	train
nist_3027278	test
nist_3027321	test
nist_3027335	train
nist_3027338	test
nist_3027367	train
nist_3027382	train
nist_3027415	train
nist_3027456	train
nist_3027488	train
nist_3027490	train
nist_3027521	train
nist_3027539	train
nist_3027562	val
nist_3027578	val
nist_3027593	test
nist_3027629	val
nist_3027635	train
nist_3027662	train
nist_3027680	train
nist_3027702	train
nist_3027746	train
nist_3027788	train
nist_3027831	train
nist_3027854	train
nist_3027889	test
nist_3027917	train
nist_3027941	test
nist_3027977	train
nist_3028012	val
nist_3028058	train
nist_3028095	train
nist_3028122	train
nist_3028159	train
nist_3028185	test
nist_3028209	train
nist_3028237	train
nist_3028275	train
nist_3028300	train
nist_3028319	train
nist_3028342	train
nist_3028369	train
nist_3028387	train
nist_3028413	train
nist_3028429	train
nist_3028455	val
nist_3028466	val
nist_3028472	test
nist_3028501	test
nist_3028523	train
nist_3028553	train
nist_3028583	train
nist_3028639	train
nist_3028655	val
nist_3028662	val
nist_3028664	train
nist_3028682	train
nist_3028706	train
nist_3028711	train
nist_3028761	train
nist_3028781	train
nist_3028799	train
nist_3028848	test
nist_3028882	test
nist_3028890	test
nist_3028940	train
nist_3028971	train
nist_3028987	train
